Feature,Correlation
attention,2.7737065411554766E-5
attic,-0.0015680749461160909
attica,-7.84001486975171E-4
attitude,-0.0023522923826701393
attorney,-0.002975686568355722
attorneys,-0.0014875974070639613
attracted,-0.001445680396069259
attraction,-0.0015680749461160909
attractive,-0.0019205505199999051
atwood,-0.0013119215385158172
au,-0.001051861245719923
auction,-9.27648746263565E-4
audible,-7.84001486975171E-4
audience,-0.003214226911806475
audiences,-8.588332269309376E-4
audio,0.004205506763433671
audition,-9.27648746263565E-4
audrey,-0.0021038963168498615
august,-0.0011628834778207966
aunt,0.018883542442585395
auntie,0.04658379961826411
austin,-0.0037612052081512164
austinemdash,-7.84001486975171E-4
australia,-0.0013579719608438582
austria,-9.27648746263565E-4
austrian,-9.27648746263565E-4
authentic,-9.917012584517084E-4
author,-0.001051861245719923
authorities,-0.0016815884785703846
authority,-0.0030370752765431744
authorization,-0.001051861245719923
authorize,-0.0011087624989792283
authorized,-0.0012641953586989781
auto,-0.0015283657247278082
autograph,-0.0015680749461160909
autographs,-9.27648746263565E-4
automated,-9.27648746263565E-4
automatic,-0.0018554167201464764
automatically,-0.0014025117020763493
automobile,-0.0014875974070639613
autopsy,-0.0012641953586989781
auxiliary,-8.588332269309376E-4
avail,-7.84001486975171E-4
available,-0.0022177285894637087
ave,-9.27648746263565E-4
avenal,-0.0014875974070639613
avenge,-9.917012584517084E-4
avenue,-0.0022177285894637087
average,-0.0019523032820335416
aviation,-0.001051861245719923
aviator,-7.84001486975171E-4
avoid,-0.0025286925071460217
avoided,-7.84001486975171E-4
avoiding,-0.0012145958963774527
avoids,-7.84001486975171E-4
avon,-9.917012584517084E-4
aw,-9.292491033579961E-4
await,-0.0011087624989792283
awaiting,-0.0011628834778207966
awaits,-9.27648746263565E-4
awake,-4.588314752674561E-4
awaken,-7.84001486975171E-4
awakening,-7.84001486975171E-4
awakens,-8.588332269309376E-4
award,0.001704082202981612
awards,-9.917012584517084E-4
aware,3.8829792558277705E-4
awareness,-9.27648746263565E-4
away,0.009499762718376745
awe,0.0028727302089919097
aweary,-8.588332269309376E-4
awesome,0.001807951879538796
awestruck,-9.27648746263565E-4
awful,0.007999960841663281
awfully,-0.002044607187941813
awhile,-0.002761235749339566
awkward,-0.0022177285894637087
awkwardly,0.0034466914947370282
awright,-0.0012641953586989781
aww,-0.0012145958963774527
awwww,-7.84001486975171E-4
axe,-0.0015283657247278082
ay,0.010049619903606406
ayala,-0.001051861245719923
aye,0.005743855844028071
azul,-9.27648746263565E-4
b,-9.465700228180761E-4
b-36,-9.917012584517084E-4
b-rad,-9.917012584517084E-4
b.,-0.0017879133457823439
b.g.,0.002278670905191052
ba,-9.917012584517084E-4
baas,-0.0012145958963774527
babe,-0.002429459432989939
babes,-7.84001486975171E-4
babies,0.006579804493896035
babu,-0.0011628834778207966
baby,-0.0016283592723109145
babys,-0.001606803594003305
babysitter,-7.84001486975171E-4
bachelor,-0.001445680396069259
back,6.556437632090444E-4
back-up,-0.0014875974070639613
backbone,-7.84001486975171E-4
backed,0.002709156185251966
background,-0.0021615612166290517
backhands,-9.27648746263565E-4
backing,-0.0017177610659257223
backpack,0.004205506763433671
backs,0.0025089029092143418
backseat,0.005801902198254598
backside,0.005801902198254598
backup,-0.001644620943519138
backward,-0.0012641953586989781
backwards,-0.0023260018424055423
backyard,0.004205506763433671
bacon,0.0028727302089919097
bacteria,-7.84001486975171E-4
bad,0.003485380145084354
badass,0.005801902198254598
badge,-0.0025286925071460217
badges,-8.588332269309376E-4
badlands,-9.917012584517084E-4
badly,-1.5361439763232805E-4
baffert,-0.0012145958963774527
baffled,-7.84001486975171E-4
bag,-0.0042855216994914
bagel,-8.588332269309376E-4
baggage,-0.001445680396069259
baggins,-0.0015283657247278082
baggy,-7.84001486975171E-4
bags,-0.002975686568355722
bail,-0.0023260018424055423
bailed,-7.84001486975171E-4
bailey,-0.0012641953586989781
bailiff,-7.84001486975171E-4
baird,-9.27648746263565E-4
bait,-0.0018882642823354764
bake,-7.84001486975171E-4
baked,0.003925262173246959
baker,-8.588332269309376E-4
bakery,0.004883081152756485
balance,-0.002454643363636462
balboa,-0.001445680396069259
balcony,-0.0017177610659257223
bald,0.0024133394598676397
baldwin,-0.0016815884785703846
balinese,-8.588332269309376E-4
ball,-0.005096206657109129
balled,-7.84001486975171E-4
ballet,0.004874566687679147
balloon,-0.0012145958963774527
balloons,-8.588332269309376E-4
ballpark,-9.27648746263565E-4
ballplayer,-7.84001486975171E-4
ballroom,-7.84001486975171E-4
balls,-0.00256314646403967
balrog,-8.588332269309376E-4
baltimore,-0.0017879133457823439
balzac,-8.588332269309376E-4
bam,0.001807951879538796
ban,-8.588332269309376E-4
banal,-7.84001486975171E-4
banana,-0.0011087624989792283
bananas,-0.0011628834778207966
band,1.4075274802013968E-4
bandage,-9.27648746263565E-4
bandages,-0.0011087624989792283
bandana,-8.588332269309376E-4
bandit,0.005303236503572925
bandits,-9.917012584517084E-4
bandy,-8.588332269309376E-4
bang,-0.002044607187941813
banged,0.006409890313180304
bangin,-8.588332269309376E-4
banging,-0.0011087624989792283
bangs,0.0025564667664717895
bank,-0.003361935456708302
banker,-9.27648746263565E-4
banking,-0.0011628834778207966
bankrupt,-9.917012584517084E-4
bankruptcy,-7.84001486975171E-4
banks,-0.0018219774740905396
banned,0.006409890313180304
banner,0.003925262173246959
banquet,-9.27648746263565E-4
banzai,-0.0016815884785703846
bar,-0.004296059471270237
barbara,-0.001606803594003305
barbarian,-8.588332269309376E-4
barbarus,-7.84001486975171E-4
barbecue,0.002709156185251966
barber,-7.84001486975171E-4
barbie,0.007178461843565956
barbosa,-0.0014875974070639613
bare,0.0015095749837545304
barefoot,-7.84001486975171E-4
barely,-4.701780002921186E-4
bares,-8.588332269309376E-4
barf,-7.84001486975171E-4
bargain,-0.0016815884785703846
bargaining,-8.588332269309376E-4
barge,-0.0011628834778207966
bark,-0.0012145958963774527
barking,0.003925262173246959
barks,-0.001051861245719923
barley,-8.588332269309376E-4
barn,-0.0012145958963774527
barnes,-0.0011087624989792283
barney,-0.0018882642823354764
barnhardt,-0.001445680396069259
baron,-0.001445680396069259
barracks,-0.0014875974070639613
barrel,-0.0022452859409609386
barrels,-0.001644620943519138
barrenger,-0.0014025117020763493
barricade,-8.588332269309376E-4
barrier,-7.84001486975171E-4
barring,-8.588332269309376E-4
barris,0.001704082202981612
barry,-0.002044607187941813
bars,-0.0025768781812137184
bart,0.008612266665050088
bartender,-0.0015283657247278082
bartha,-7.84001486975171E-4
bartok,-9.917012584517084E-4
barton,-0.002670645982396667
base,-0.003214226911806475
baseball,0.0014272725741767383
based,3.5846436389193873E-4
basement,-0.002074463395634465
bases,-0.0011087624989792283
bash,-9.27648746263565E-4
basic,-0.0018219774740905396
basically,0.001164151859281777
basil,-0.0017531879115482531
basin,-8.588332269309376E-4
basis,-0.0018219774740905396
basket,8.63820077299694E-4
basketball,7.944229027470261E-4
bass,-0.0013119215385158172
bastaldi,-0.0013119215385158172
bastaldis,-9.917012584517084E-4
bastard,-0.003361935456708302
bastards,-0.0028918121309522604
bastille,-8.588332269309376E-4
bat,0.0020697918852848156
batch,-0.0011087624989792283
bates,-0.0017879133457823439
bath,-1.0688843959143206E-4
bathing,-9.27648746263565E-4
bathrobe,-0.0012145958963774527
bathroom,-7.486801623389109E-5
bathrooms,-8.588332269309376E-4
bathtub,-9.917012584517084E-4
batman,-8.588332269309376E-4
baton,-8.588332269309376E-4
bats,-0.0017177610659257223
battalion,0.004883081152756485
battered,0.003925262173246959
batteries,0.002709156185251966
battery,-0.0019205505199999051
batterys,0.006409890313180304
batting,-8.588332269309376E-4
battle,0.0017917524728424754
battlefield,-0.0012641953586989781
battles,-0.0011628834778207966
battling,-8.588332269309376E-4
baxter,-0.001051861245719923
bay,-0.002272509476846322
baynard,-0.0013119215385158172
bayou,0.003925262173246959
bb,-0.0029549407786457673
bbs,-0.0012641953586989781
be,-0.006267425479839416
beach,-7.691638238953394E-4
beacon,-0.0014025117020763493
bead,0.007178461843565956
beads,-0.0011628834778207966
beak,-7.84001486975171E-4
beam,-0.0022177285894637087
beamed,-7.84001486975171E-4
beaming,-0.001051861245719923
beams,-0.0017177610659257223
bean,-9.27648746263565E-4
beans,-0.001644620943519138
bear,-0.002170369409483151
beard,-0.0016815884785703846
bearer,-7.84001486975171E-4
bearing,-0.0013579719608438582
bearings,-9.27648746263565E-4
bears,0.0010853413502287818
beast,6.614910420115952E-4
beasts,-0.001051861245719923
beat,0.002153540598857205
beaten,7.944229027470261E-4
beating,-0.002504252457750369
beatles,-8.588332269309376E-4
beatrice,-0.0017879133457823439
beats,-0.002272509476846322
beaufort,-9.27648746263565E-4
beaunique,-0.0011087624989792283
beauties,0.005801902198254598
beautiful,0.0016481699522629923
beautifully,-7.84001486975171E-4
beauty,-0.0014207863134970999
beaver,-8.588332269309376E-4
beavis,-0.0017531879115482531
became,-0.003195027544960717
because,-0.0019467800030482211
beck,-0.0014875974070639613
beckons,-0.0011087624989792283
becky,-9.917012584517084E-4
become,-0.004500527708805859
becomes,0.0012719496656222627
becoming,0.005388196995363077
bed,9.216441422558941E-4
bedroom,4.274157822673875E-4
bedrooms,-9.917012584517084E-4
beds,-0.0013579719608438582
bedside,-0.0011087624989792283
bedtime,-0.0014875974070639613
bee,2.471831824174552E-4
beef,-0.0025528988866283077
been,-0.00960225693163011
beep,-9.27648746263565E-4
beeper,-9.917012584517084E-4
beeping,-8.588332269309376E-4
beer,9.752029271753577E-6
beers,-0.0014875974070639613
beery,-0.0012145958963774527
bees,0.002709156185251966
beetle,-0.001051861245719923
before,-0.0028733163436311738
beg,-0.0018045659450422937
began,-0.0027163179859760554
beggars,-8.588332269309376E-4
begged,-9.27648746263565E-4
begging,-0.002074463395634465
begin,-0.0010040432049451139
beginning,-0.004209184099569986
begins,-0.0018157879596918947
begun,-0.0023782926317469314
behalf,-0.0013579719608438582
behave,-0.002074463395634465
behaving,-7.84001486975171E-4
behavior,-3.3240702512538826E-4
behind,0.0028599294372918037
behold,-0.0014025117020763493
bein,-0.0018219774740905396
being,-0.005919774000001417
beings,-0.0015680749461160909
belches,-8.588332269309376E-4
belgian,-8.588332269309376E-4
belgium,-8.588332269309376E-4
belief,-0.0014875974070639613
beliefs,0.005303236503572925
believe,-0.004518730246112141
believed,-0.0028704612658579784
believer,-9.27648746263565E-4
believes,-0.002074463395634465
believing,-0.0018219774740905396
belinda,0.00452163545779283
bell,-0.0015071341433228857
bella,-0.0013119215385158172
belle,-9.917012584517084E-4
bellies,-7.84001486975171E-4
belloq,-9.917012584517084E-4
bells,-0.0017879133457823439
belly,-0.002479571828848026
belong,-0.003252286336733237
belonged,-0.0015680749461160909
belonging,0.007178461843565956
belongings,-7.84001486975171E-4
belongs,-0.002479571828848026
beloved,-0.001644620943519138
below,-0.003471910663521693
belt,-0.0031757123440826845
belts,-0.0011087624989792283
belvedere,-7.84001486975171E-4
belyeu,-7.84001486975171E-4
bembry,-0.0011628834778207966
ben,-7.636176781392955E-4
bench,0.002031133682755111
bend,0.004874566687679147
bending,0.006409890313180304
bends,1.4075274802013968E-4
bene,-0.0013119215385158172
beneath,2.471831824174552E-4
beneficiary,-7.84001486975171E-4
benefit,5.977288530322815E-4
benefits,0.004205506763433671
benjamin,-0.0012641953586989781
bennett,-0.0011628834778207966
bennie,-0.0011087624989792283
benny,-0.0015680749461160909
bens,-9.27648746263565E-4
bensinger,-0.0011087624989792283
benson,-0.0011087624989792283
bent,-0.001606803594003305
berada,-9.27648746263565E-4
berger,-7.84001486975171E-4
berkeley,0.007178461843565956
berlin,-0.0018882642823354764
berman,-8.588332269309376E-4
bermuda,-9.27648746263565E-4
bernard,-8.588332269309376E-4
bernstein,-0.0023522923826701393
berserk,-8.588332269309376E-4
bert,-0.001445680396069259
berta,-9.27648746263565E-4
berth,-7.84001486975171E-4
beseech,0.007178461843565956
beside,-6.77990652361789E-4
besides,-0.001798090535118955
bess,-0.0019523032820335416
best,-0.00444820864434921
bested,-9.917012584517084E-4
bet,0.0012818923649055161
beta,-7.84001486975171E-4
betcha,-0.0011087624989792283
beth,-0.0016815884785703846
betray,-0.001606803594003305
betrayal,-8.588332269309376E-4
betrayed,-0.0021615612166290517
betraying,-7.84001486975171E-4
betrothed,-7.84001486975171E-4
bets,-0.0015680749461160909
betsy,-0.0017879133457823439
better,-0.0011035770254831383
bettern,-0.001051861245719923
betting,-0.0012145958963774527
betty,-0.0031757123440826845
between,-0.0024189361716481215
beverly,-0.0019205505199999051
beware,-0.0015283657247278082
bewildered,-0.0012641953586989781
beyond,0.003947346578093845
bg,-8.588332269309376E-4
bible,3.0218697045226875E-4
biblical,-9.27648746263565E-4
bicentennial,-0.0011087624989792283
bicycle,0.0028727302089919097
bid,0.0019168008911183009
bidding,-9.27648746263565E-4
bids,-7.84001486975171E-4
biederman,-9.917012584517084E-4
bielski,-0.0011087624989792283
bien,-8.588332269309376E-4
big,-0.001158631499856117
big-time,-9.917012584517084E-4
bigboote,-9.917012584517084E-4
bigger,-7.35292136099333E-4
biggest,7.575948250356829E-4
biggie,-9.27648746263565E-4
bigglesworth,-7.84001486975171E-4
bike,0.0012457533773569463
bilbo,-0.0019205505199999051
bilbos,-8.588332269309376E-4
bill,-0.005547888253885584
billboard,-0.001051861245719923
billie,-9.917012584517084E-4
billing,-0.001051861245719923
billion,-0.0018219774740905396
billions,-0.0012145958963774527
bills,0.001123610883455732
billy,-0.001063460317837838
billys,-0.002074463395634465
biltmore,-8.588332269309376E-4
bimbo,-9.917012584517084E-4
bimmel,-9.917012584517084E-4
bin,0.007500092585240985
bind,-9.27648746263565E-4
bing,0.005303236503572925
bingo,0.001807951879538796
binoculars,-0.001445680396069259
biography,-7.84001486975171E-4
biological,-0.001051861245719923
biology,-0.001051861245719923
bird,0.005746357279286267
birdie,-0.0011628834778207966
birds,-0.0021038963168498615
birmingham,-9.27648746263565E-4
birth,0.001761928483184417
birthday,0.003857272320521562
birthdays,0.006409890313180304
bishop,-0.0018554167201464764
bishops,-9.917012584517084E-4
bit,-0.0032674021937047428
bitch,-0.0015550511351784915
bitches,-0.0021615612166290517
bitchin,0.003925262173246959
bitchs,-7.84001486975171E-4
bite,9.030071301653644E-5
bites,-0.0017531879115482531
biting,0.006905909777599555
bits,0.001704082202981612
bitsey,-8.588332269309376E-4
bitten,-9.27648746263565E-4
bitter,9.353411579363542E-4
bitterly,-7.84001486975171E-4
bitterness,-9.917012584517084E-4
bitty,-8.588332269309376E-4
bizarre,-0.0011628834778207966
black,-0.0034129342395258513
blackboard,0.006409890313180304
blackface,-7.84001486975171E-4
blackjack,-9.27648746263565E-4
blackmail,-0.0015283657247278082
blackness,-8.588332269309376E-4
blacks,-0.0011087624989792283
blacktree,-7.84001486975171E-4
blade,-0.00284895065999877
blades,-0.0014025117020763493
blah,-0.0011628834778207966
blair,-7.84001486975171E-4
blake,-0.0019835481883708197
blakes,-0.001051861245719923
blam,-0.0012641953586989781
blame,5.477654089978924E-5
blamed,-0.0011628834778207966
blaming,-0.0012145958963774527
blanchard,-0.0014875974070639613
bland,-9.917012584517084E-4
blank,3.5846436389193873E-4
blankenship,-7.84001486975171E-4
blanket,-0.0018219774740905396
blankets,-7.84001486975171E-4
blankly,0.0032392990570812665
blanks,-0.001051861245719923
blaring,-7.84001486975171E-4
blast,-0.0025768781812137184
blasted,-9.917012584517084E-4
blasting,-0.0011087624989792283
blasts,-0.0013579719608438582
blazer,-7.84001486975171E-4
blazes,-9.917012584517084E-4
blazing,-7.84001486975171E-4
bleached,-7.84001486975171E-4
bleak,-7.84001486975171E-4
bled,-0.0012641953586989781
bleed,0.001164151859281777
bleedin,-0.0017177610659257223
bleeding,-8.41495556553939E-4
bleeds,-7.84001486975171E-4
bleichert,-0.0018219774740905396
blend,-0.0012145958963774527
blender,-9.917012584517084E-4
bless,-0.002504252457750369
blessed,-0.001606803594003305
blessing,-0.0019523032820335416
blessings,-8.588332269309376E-4
blew,-0.0027163179859760554
blimey,-7.84001486975171E-4
blind,-0.003345545131353281
blinded,-0.0012145958963774527
blindfolded,-8.588332269309376E-4
blinding,-0.0011087624989792283
blindly,-9.27648746263565E-4
blinds,-9.917012584517084E-4
blink,0.0025564667664717895
blinking,-9.27648746263565E-4
blinks,-0.0019205505199999051
bliss,-0.0011087624989792283
blizzard,-0.0013119215385158172
block,-0.002123856222246743
blockade,-0.0012145958963774527
blocked,-0.0014875974070639613
blocking,0.0030487904415905033
blocks,-0.002670645982396667
blond,-0.0013579719608438582
blonde,-0.002272509476846322
blondes,-8.588332269309376E-4
blood,-0.0022221500107846574
bloodbath,-7.84001486975171E-4
bloodied,0.00452163545779283
bloods,-7.84001486975171E-4
